system_id,word,ner
513,元大滬,ORG
513,今日,DATE
513,高盛,ORG
513,近周,DATE
513,今日,DATE
513,元大滬,ORG
513,李慧蘭,PERSON
513,今天,DATE
513,今年,DATE
513,今天,DATE
513,第二天,DATE
514,富邦證券,ORG
514,緯創,ORG
514,日月光投控,ORG
514,技嘉,ORG
514,東元,ORG
514,中華,GPE
514,南亞科,ORG
514,美,GPE
514,台光,ORG
514,欣興,ORG
514,中信金,ORG
514,光寶科,ORG
514,辛耘,PERSON
514,士電,ORG
514,高力,ORG
514,仁寶,ORG
514,慧洋,ORG
514,國泰,ORG
514,茂順,PERSON
514,華南,LOC
514,健和興,ORG
514,國泰金,ORG
514,富邦金,ORG
514,聯強,ORG
514,愛普,PERSON
514,穎崴,PERSON
514,南亞,LOC
514,中華,GPE
514,祥碩,PERSON
514,樺漢,PERSON
514,天鈺,ORG
514,遠百,ORG
514,新日興,ORG
514,台灣,GPE
514,台肥,ORG
514,廣達,ORG
514,台積電,ORG
514,聯電,ORG
514,中鋼,ORG
514,啟碁,ORG
514,亞泥,ORG
514,中鼎,ORG
514,京元電子,ORG
514,安集,ORG
514,鈺齊,PERSON
514,新唐,PERSON
514,上緯投控,ORG
514,智伸科,PERSON
514,台橡,ORG
514,瑞鼎,ORG
514,台泥,ORG
514,智邦,ORG
514,聯詠,ORG
514,漢翔,ORG
514,正隆,ORG
514,振樺,PERSON
514,奇鋐,ORG
514,詮欣,ORG
514,麗豐,ORG
514,葡萄王,ORG
514,王品,ORG
514,新光鋼,ORG
514,豐泰,ORG
514,台塑,ORG
514,矽創,ORG
514,龍,GPE
515,台灣證交所,ORG
515,開發金,ORG
515,國泰,ORG
515,國泰台灣,GPE
515,台積電,ORG
515,緯創,ORG
515,聯電,ORG
515,布蘭特,GPE
515,彰銀,ORG
515,廣達,ORG
515,元大,ORG
515,台灣,GPE
515,國泰金,ORG
515,中信金,ORG
515,欣興,ORG
515,玉山金,ORG
515,臺企銀,ORG
515,華航,ORG
515,華邦,ORG
515,元大,ORG
515,富邦金,ORG
515,金像,ORG
515,國泰智能,ORG
515,飛宏,ORG
515,東元,ORG
515,華南金,ORG
515,中環,GPE
515,日月光投控,ORG
515,大亞,ORG
515,群創,ORG
515,國泰台灣,GPE
515,華孚,ORG
515,中工,ORG
515,王道銀行,ORG
515,南亞,LOC
515,裕隆,ORG
515,技嘉,ORG
515,國泰費城半導體,ORG
515,華新,ORG
515,富邦,ORG
515,第金,ORDINAL
515,旺宏,ORG
515,三陽,ORG
515,宏碁,ORG
515,中興電,ORG
515,遠百,ORG
515,友訊,ORG
515,富邦恒,PERSON
515,台泥,ORG
515,毅嘉,ORG
515,中信,ORG
515,中國,GPE
515,友達,ORG
515,東陽,PERSON
515,漢翔,ORG
515,大同,GPE
515,台耀,PRODUCT
515,宏達電,ORG
515,復華,ORG
515,香港,GPE
515,新唐,PERSON
515,中信,ORG
515,中國,GPE
515,普安,PERSON
515,奇鋐,ORG
515,和成,ORG
515,華紙,ORG
515,總太,ORG
515,十,CARDINAL
515,中石化,ORG
515,中華,GPE
515,晶豪科,ORG
515,東哥,ORG
515,華通,ORG
515,北極星藥業,ORG
515,華建,ORG
515,台玻,ORG
515,台灣,GPE
515,富邦,ORG
515,國泰,ORG
516,八,CARDINAL
516,布蘭特,GPE
516,富邦金,ORG
516,富邦,ORG
516,國泰,ORG
516,彰銀,ORG
516,臺企銀,ORG
516,元大滬,ORG
516,中信金,ORG
516,國泰台灣,GPE
516,元大,ORG
516,兆豐藍,PERSON
516,華邦,ORG
516,廣達,ORG
516,中環,GPE
516,元大金,ORG
516,開發金,ORG
516,元大,ORG
516,台灣,GPE
516,亞航,ORG
516,台積電,ORG
516,聯電,ORG
516,華航,ORG
516,國泰金,ORG
516,京元電子,ORG
516,東元,ORG
516,欣銓,PERSON
516,中鋼,ORG
516,泰詠,PERSON
516,緯創,ORG
516,日月光投控,ORG
516,華紙,ORG
516,南亞,LOC
516,統實,PERSON
516,友訊,ORG
516,群益台灣,GPE
516,中工,ORG
516,南亞科,ORG
516,臺灣,GPE
516,凌群,PERSON
516,華南,LOC
516,富邦,ORG
516,國泰台灣,GPE
516,友達,ORG
516,復華,ORG
516,中國,GPE
516,復華富時,ORG
516,亞力,ORG
516,王道銀行,ORG
516,大亞,ORG
516,大同,GPE
516,啟碁,ORG
516,正隆,ORG
516,台灣,GPE
516,國泰費城半導體,ORG
516,高力,ORG
516,仁寶,ORG
516,中磊,ORG
516,第金,GPE
516,泰詠,PERSON
516,凌群,PERSON
516,台積電,ORG
516,約億,CARDINAL
516,富邦金,ORG
516,廣達,ORG
516,元大,ORG
516,台灣,GPE
517,年月日,DATE
517,臺灣證券交易所證券櫃檯買賣中心公司,ORG
517,年月日,DATE
517,前日,DATE
517,今日,DATE
517,金額仟元,MONEY
517,元大,ORG
517,台灣,GPE
517,元大,ORG
517,台積電,ORG
517,聯電,ORG
517,欣興,ORG
517,華孚,ORG
517,華城,GPE
517,美,GPE
517,仁寶,ORG
517,大同,GPE
517,東元,ORG
518,百萬,CARDINAL
518,台積電,ORG
518,欣興,ORG
518,美,GPE
518,廣達,ORG
518,緯創,ORG
518,聯電,ORG
518,技嘉,ORG
518,百萬,CARDINAL
518,美,GPE
518,技嘉,ORG
518,華城,GPE
518,緯創,ORG
518,中華,GPE
518,弘塑,ORG
518,祥碩,PERSON
518,台光,ORG
519,日本,GPE
519,陳妍如,PERSON
519,彭博社,ORG
519,美國,GPE
519,美光,ORG
519,日本,GPE
519,政府,ORG
519,新台,PERSON
519,日本,GPE
519,日本,GPE
519,彭博社,ORG
519,美光,ORG
519,日本,GPE
519,廣島廠,ORG
519,荷蘭艾司摩爾,ORG
519,日本,GPE
519,日本,GPE
519,政府,ORG
519,岸田文雄,PERSON
519,今日,DATE
519,去年,DATE
519,台積電,ORG
519,日本,GPE
519,熊本縣,GPE
519,億日圓約新台幣億元,MONEY
519,日,GPE
519,美光,ORG
519,日本,GPE
519,億美元,MONEY
519,日本,GPE
519,廣島,GPE
519,昨天,DATE
519,日本,NORP
519,美光日本廣島廠,ORG
519,明天,DATE
520,台灣,GPE
520,台積電,ORG
520,美國,GPE
520,台美,NORP
520,台,GPE
520,美,GPE
520,台灣,GPE
520,美國,GPE
520,美國,NORP
520,台灣,GPE
520,台灣,GPE
520,台灣,GPE
520,美國,GPE
520,台灣,GPE
520,台灣,GPE
520,美國,GPE
520,美,GPE
520,韓,GPE
520,中,GPE
520,美,GPE
520,台灣,GPE
521,台積電,ORG
521,台積電,ORG
521,凌群資通,ORG
521,科驊宏,PERSON
522,台積電,ORG
522,富邦納,ORG
522,今天,DATE
523,台,GPE
523,小台,ORG
523,新美齊三商,ORG
523,凌群,PERSON
523,華航,ORG
523,美,GPE
523,臺灣證券交易所臺灣期貨交易所,ORG
524,富邦證券,ORG
524,緯創,ORG
524,廣達,ORG
524,技嘉,ORG
524,乙盛,GPE
524,金像,ORG
524,建準,ORG
524,國泰金,ORG
524,士電,ORG
524,東元,ORG
524,台光,ORG
524,康舒,ORG
524,光寶科,ORG
524,永冠,ORG
524,欣興,ORG
524,英業,ORG
524,南亞科,ORG
524,愛普,PERSON
524,中華,GPE
524,華城,GPE
524,華邦,ORG
524,仁寶,ORG
524,慧洋,ORG
524,台塑,ORG
524,奇鋐,ORG
524,穎崴,PERSON
524,大立,ORG
524,旭暉應材,ORG
524,富邦金,ORG
524,佳世達,ORG
524,遠百,ORG
524,安集,ORG
524,華孚,ORG
524,大聯大,ORG
524,南亞,LOC
524,台灣,GPE
524,頡,PERSON
524,祥碩,PERSON
524,新纖,ORG
524,中華,GPE
524,興勤,ORG
524,高力,ORG
524,上海商銀,ORG
524,東哥,ORG
524,健鼎,ORG
524,晶心科,PERSON
524,聯電,ORG
524,智邦,ORG
524,台泥,ORG
524,元大,ORG
524,台灣,GPE
524,亞泥,ORG
524,聯詠,ORG
524,鴻海,ORG
524,華新,ORG
524,榮成,PERSON
524,順德,GPE
524,智伸科,PERSON
524,鈺齊,PERSON
524,亞力,ORG
524,王品,ORG
524,麗豐,ORG
524,葡萄王,ORG
524,中鴻,ORG
524,瑞鼎,ORG
524,國巨,ORG
524,新光鋼,ORG
524,富邦,ORG
524,台積電,ORG
524,詮欣,ORG
524,世芯,PERSON
524,啟碁,ORG
524,瑞昱,ORG
524,龍,GPE
524,碩天,ORG
524,開發金,ORG
524,新光金,ORG
525,台灣證交所,ORG
525,國泰,ORG
525,華航,ORG
525,元大,ORG
525,台灣,GPE
525,國泰智能,ORG
525,長榮航,ORG
525,國泰金,ORG
525,玉山金,ORG
525,台積電,ORG
525,宏碁,ORG
525,開發金,ORG
525,新光金,ORG
525,康舒,ORG
525,國泰台灣,GPE
525,華南金,ORG
525,中信金,ORG
525,富邦金,ORG
525,金像,ORG
525,仁寶,ORG
525,元大,ORG
525,兆豐金,ORG
525,欣興,ORG
525,佳世達,ORG
525,聯電,ORG
525,國泰費城半導體,ORG
525,彰銀,ORG
525,神達,ORG
525,臺企銀,ORG
525,廣達,ORG
525,中環,GPE
525,華邦,ORG
525,第金,ORDINAL
525,華通,ORG
525,英業達,ORG
525,乙盛,GPE
525,富邦,ORG
525,南亞,LOC
525,大成鋼,ORG
525,國泰台灣,GPE
525,友達,ORG
525,富邦,ORG
525,大聯大,ORG
525,飛宏,ORG
525,中信,ORG
525,中國,GPE
525,華新,ORG
525,元大滬,PERSON
525,建準,ORG
525,中信,ORG
525,中國,GPE
525,大亞,ORG
525,大同,GPE
525,零壹,PERSON
525,中興電,ORG
525,富邦恒,PERSON
525,奇鋐,ORG
525,聯嘉,ORG
525,元大台灣,GPE
525,瑞軒,ORG
525,啟碁,ORG
525,中石化,ORG
525,富邦,ORG
525,虹堡,GPE
525,台泥,ORG
525,東元,ORG
525,中鴻,ORG
525,旺宏,ORG
525,毅嘉,ORG
525,光寶科,ORG
525,台塑,ORG
525,立德,ORG
525,環科,ORG
525,凌群,PERSON
525,技嘉,ORG
525,國巨,ORG
525,東陽,PERSON
525,亞力,ORG
525,欣陸,ORG
525,統實,PERSON
525,敦陽科,PERSON
525,國泰,ORG
525,大秘寶,PERSON
526,八,CARDINAL
526,國泰,ORG
526,華航,ORG
526,富邦金,ORG
526,兆豐金,PERSON
526,元大,ORG
526,台灣,GPE
526,華邦,ORG
526,元大,ORG
526,國泰金,ORG
526,神達,ORG
526,臺灣,GPE
526,台積電,ORG
526,乙盛,GPE
526,華南,LOC
526,宏碁,ORG
526,凌群,PERSON
526,康舒,ORG
526,廣達,ORG
526,南亞,LOC
526,中環,GPE
526,緯創,ORG
526,國泰費城半導體,ORG
526,元大,ORG
526,台灣,GPE
526,台化,ORG
526,建準,ORG
526,友訊,ORG
526,新光金,ORG
526,元大,ORG
526,台灣,GPE
526,中信金,ORG
526,士電,ORG
526,佳世達,ORG
526,富邦,ORG
526,元大金,ORG
526,東元,ORG
526,開發金,ORG
526,第金,GPE
526,偉訓,PERSON
526,彰銀,ORG
526,兆豐藍,PERSON
526,台泥,ORG
526,國泰台灣,GPE
526,台灣,GPE
526,正新,ORG
526,三商壽,PERSON
526,立德,ORG
526,國泰台灣,GPE
526,華通,ORG
526,凌群,PERSON
526,乙盛,PERSON
526,台積電,ORG
526,約億,CARDINAL
526,元大,ORG
526,台灣,GPE
526,世芯,PERSON
526,富邦金,ORG
527,百萬,CARDINAL
527,台積電,ORG
527,美,GPE
527,欣興,ORG
527,世芯,PERSON
527,國泰金,ORG
527,華城,GPE
527,富邦金,ORG
527,華航,ORG
527,百萬,CARDINAL
527,緯創,ORG
527,技嘉,ORG
527,廣達,ORG
527,保勝,ORG
527,大立,ORG
527,乙盛,PERSON
527,士電,ORG
527,台光,ORG
528,年月日,DATE
528,臺灣證券交易所證券櫃檯買賣中心公司,ORG
528,年月日,DATE
528,前日,DATE
528,今日,DATE
528,金額仟元,MONEY
528,元大,ORG
528,台灣,GPE
528,元大,ORG
528,台積電,ORG
528,聯電,ORG
528,神達,ORG
528,緯創,ORG
528,華城,GPE
529,中芯,ORG
529,吳美觀,PERSON
529,大陸,GPE
529,中芯,ORG
529,美國,GPE
529,日前,DATE
529,趙海軍,PERSON
529,中芯,ORG
529,梁,PERSON
529,孟松台積電,ORG
529,中芯,ORG
529,大陸,GPE
529,中芯,ORG
529,本月日,DATE
529,第季,ORDINAL
529,億美元,MONEY
529,純利年,PERSON
529,億美元,MONEY
529,中芯,ORG
529,第二,ORDINAL
529,下半年,DATE
529,中芯,ORG
529,梁孟松,PERSON
529,台積電,PERSON
529,當年,DATE
529,華,GPE
529,海思,ORG
529,中芯,ORG
529,台積電三星,ORG
529,美國,GPE
529,中芯,ORG
529,奈米奈米,PERSON
529,中芯,ORG
529,奈米奈米奈米,PERSON
529,中芯,ORG
529,美國,GPE
529,第季,DATE
529,趙海軍,PERSON
529,中芯,ORG
529,台積電,ORG
529,聯電,ORG
529,聯電,ORG
529,中芯,ORG
529,中國,GPE
530,第二,ORDINAL
530,劉佩真,PERSON
530,第二季,DATE
530,全年度,DATE
530,德儀,ORG
530,第二,ORDINAL
530,第三季,DATE
530,年下半年,DATE
530,台積電,ORG
530,第二,ORDINAL
530,全年度,DATE
530,台積電,ORG
530,十三年,DATE
530,聯電,ORG
530,第二,ORDINAL
530,未來幾個月,DATE
530,全年,DATE
530,聯發科,ORG
530,年末~年初,DATE
530,中國,GPE
530,第二季中旬,DATE
530,中國,NORP
530,聯發,ORG
530,第二,ORDINAL
530,聯發科,ORG
530,日月光投控,ORG
530,全年,DATE
530,俄烏戰爭,EVENT
530,美,GPE
530,中,GPE
530,日月光投控,ORG
530,台灣,NORP
530,第二季,DATE
530,日月光投控,ORG
531,周熱門,PERSON
531,經濟日報,WORK_OF_ART
531,黃力,PERSON
531,台北,GPE
531,台積電,ORG
531,長榮中信高評級公司,ORG
531,十,CARDINAL
531,近周,DATE
531,本周,DATE
531,十,CARDINAL
531,台積電國泰,ORG
531,台灣元大,ORG
531,玉山,ORG
531,金中信,ORG
531,至萬,CARDINAL
531,台積電,ORG
531,工智慧,PERSON
531,數周,DATE
531,這週,DATE
531,上週,DATE
531,千,CARDINAL
531,百,CARDINAL
531,台積電,ORG
531,千,CARDINAL
531,國泰,ORG
531,百,CARDINAL
531,元大,ORG
531,台灣,GPE
531,百,CARDINAL
531,元大,ORG
531,百,CARDINAL
531,千,CARDINAL
531,中信,ORG
531,千,CARDINAL
531,富邦台,GPE
531,百,CARDINAL
531,鴻海,ORG
531,千,CARDINAL
531,元大,ORG
531,千,CARDINAL
531,千,CARDINAL
532,國泰金股,ORG
532,元大金股,ORG
532,美股,NORP
533,英偉達,ORG
533,遠川研究所,ORG
533,英偉達,ORG
533,帝國,GPE
533,兩,CARDINAL
533,谷歌,ORG
533,前年,DATE
533,谷歌,ORG
533,幾個月,DATE
533,年月,DATE
533,十年,DATE
533,萬,CARDINAL
533,千萬億,CARDINAL
533,個星期,DATE
533,四,CARDINAL
533,萬,CARDINAL
533,這年,DATE
533,萬美元,MONEY
533,微軟,ORG
533,英偉,PERSON
533,兩,CARDINAL
533,三年後,DATE
533,柯潔,PERSON
533,三年,DATE
533,黃仁勳度,PERSON
533,特斯拉,ORG
533,英偉達,ORG
533,英偉,PERSON
533,兩,CARDINAL
533,英偉達,ORG
533,年底,DATE
533,英偉達,PRODUCT
533,第三,ORDINAL
533,微軟,ORG
533,微軟,ORG
533,微軟,ORG
533,英偉達,PRODUCT
533,微軟,ORG
533,英偉達,ORG
533,全年,DATE
533,英偉達,ORG
533,帝國,GPE
533,年月,DATE
533,英偉達,ORG
533,台積電納米,ORG
533,今天,DATE
533,智慧,PERSON
533,萬,CARDINAL
533,萬,CARDINAL
533,五,CARDINAL
533,五,CARDINAL
533,萬,CARDINAL
533,英特爾,ORG
533,萬,CARDINAL
533,幾年後,DATE
533,世紀下半葉,DATE
533,年月,DATE
533,圖源,PERSON
533,亞馬遜,ORG
533,英偉達,ORG
533,第次,ORDINAL
533,英偉,PERSON
533,斯坦福,ORG
533,吳恩達,PERSON
533,幾周,DATE
533,幾小時,TIME
533,兩,CARDINAL
533,這年,DATE
533,幾個月,DATE
533,英,GPE
533,偉達,ORG
533,英偉達,ORG
533,兩,CARDINAL
533,萬,CARDINAL
533,個周,DATE
533,兩年後,DATE
533,谷歌,ORG
533,這年,DATE
533,黃仁勳,PERSON
533,英偉達,ORG
533,三星高通,ORG
533,聯發科,ORG
533,馮諾伊曼,PERSON
533,黃仁勳,PERSON
533,黃仁勳,PERSON
533,兩,CARDINAL
533,第套,ORDINAL
533,隔個月,DATE
533,人工智慧公司,ORG
533,黃仁勳,PERSON
533,英偉達,PRODUCT
533,第二,ORDINAL
533,英偉達,ORG
533,英偉達,ORG
533,兩,CARDINAL
533,黃仁勳,PERSON
533,馬斯克,PERSON
533,尼古拉特,PERSON
533,斯拉,PERSON
533,英偉達,ORG
533,第二,ORDINAL
533,第三,ORDINAL
533,第四,ORDINAL
533,英偉達,PRODUCT
533,李世石,PERSON
533,中文,LANGUAGE
533,英,GPE
533,偉達,ORG
533,兩,CARDINAL
533,第二,ORDINAL
533,成千上萬,CARDINAL
533,個月,DATE
533,的個月後,DATE
533,英偉達,ORG
533,英偉達,ORG
533,第次,ORDINAL
533,英偉達,PRODUCT
533,英偉達,ORG
533,五年內,DATE
533,代，年,DATE
533,英偉達,PRODUCT
533,英偉達,PRODUCT
533,英偉達,ORG
533,兩,CARDINAL
533,英偉達,ORG
533,兩,CARDINAL
533,日千里,QUANTITY
533,第二,ORDINAL
533,英偉達,ORG
533,英偉達,ORG
533,英偉達,PRODUCT
533,英偉達,PRODUCT
533,英偉達,ORG
533,英偉達,PRODUCT
533,于英偉達,PERSON
533,兩,CARDINAL
533,兩,CARDINAL
533,英偉,PERSON
533,兩,CARDINAL
533,兩,CARDINAL
533,英偉達,ORG
533,特斯拉,ORG
533,特斯拉,ORG
533,年月,DATE
533,第五,ORDINAL
533,兩,CARDINAL
533,微軟,ORG
533,微軟,ORG
533,英偉達,ORG
533,數萬,CARDINAL
533,微軟,ORG
533,阿裡雲,PERSON
533,三,CARDINAL
533,安卓,PRODUCT
533,微軟,ORG
533,蘋果,ORG
533,微軟,ORG
533,英偉達,ORG
533,五,CARDINAL
533,亞馬遜微軟,ORG
533,裡雲,PERSON
533,微軟,ORG
533,亞馬遜,ORG
533,阿裡,GPE
533,特斯拉,ORG
533,矽谷,NORP
533,英偉達,PRODUCT
533,億美金,MONEY
533,寒武紀,DATE
533,英偉達,ORG
533,黃仁勳,PERSON
533,第代,ORDINAL
533,特斯拉,ORG
533,馬斯克,PERSON
533,英偉達,ORG
533,黃仁勳,PERSON
533,馬斯克,PERSON
533,馬斯克,PERSON
533,英偉達,ORG
533,黃仁勳,PERSON
533,台,GPE
533,馬斯克,PERSON
533,年之後,DATE
533,特斯拉,ORG
533,英,GPE
533,偉達,ORG
533,英偉達,ORG
533,黃仁勳,PERSON
533,過去二十年,DATE
533,英偉達,ORG
533,個二線晶片公司,ORG
533,智慧,PERSON
533,日千里,PERSON
533,去年七月,DATE
533,三,CARDINAL
533,貴森森,PERSON
534,三,CARDINAL
534,台積電,ORG
534,台積電,ORG
534,世芯,PERSON
535,台積電,ORG
535,大立光多,ORG
536,台積電,ORG
536,今天,DATE
536,平準金,ORG
536,四,CARDINAL
537,富邦證券,ORG
537,長榮航,PERSON
537,開發金,ORG
537,群創,ORG
537,國泰金,ORG
537,中鋼,ORG
537,永豐金,ORG
537,金像,ORG
537,中信金,ORG
537,技嘉,ORG
537,南亞,LOC
537,東元,ORG
537,乙盛,PERSON
537,永冠,ORG
537,頡,PERSON
537,上海商銀,ORG
537,友達,ORG
537,富邦金,ORG
537,台光,ORG
537,康舒,ORG
537,華城,GPE
537,聯陽,ORG
537,華碩,ORG
537,大成鋼,ORG
537,士電,ORG
537,瑞昱,ORG
537,台塑,ORG
537,亞泥,ORG
537,高力,ORG
537,慧洋,ORG
537,遠百,ORG
537,台灣,GPE
537,聯發科,ORG
537,愛普,PERSON
537,豐泰,ORG
537,祥碩,PERSON
537,新纖,ORG
537,華通,ORG
537,奇鋐,ORG
537,大聯大,ORG
537,龍,GPE
537,聯電,ORG
537,仁寶,ORG
537,英業達,ORG
537,台泥,ORG
537,兆豐金,ORG
537,宏碁,ORG
537,中華電,ORG
537,華新,ORG
537,第金,ORDINAL
537,遠傳,LAW
537,南亞科,ORG
537,廣達,ORG
537,國巨,ORG
537,欣興,ORG
537,智邦,ORG
537,緯創,ORG
537,鈺齊,PERSON
537,光寶科,ORG
537,榮成,PERSON
537,漢翔,ORG
537,新唐,PERSON
537,台灣,GPE
537,麗豐,ORG
537,康普,PERSON
537,遠東,GPE
537,順德,GPE
537,信邦,ORG
537,智伸科,PERSON
537,葡萄王,ORG
537,勤美,ORG
537,上緯投控,ORG
537,台積電,ORG
537,新光鋼,ORG
537,振樺,PERSON
537,界霖,PERSON
537,聯強,ORG
537,詮欣,ORG
537,儒鴻,PERSON
537,力智,ORG
537,美,GPE
537,嘉澤,ORG
537,景碩,ORG
538,台灣證交所,ORG
538,開發金,ORG
538,元大,ORG
538,台灣,GPE
538,漢翔,ORG
538,仁寶,ORG
538,友達,ORG
538,國泰,ORG
538,中鋼,ORG
538,宏碁,ORG
538,國泰智能,ORG
538,華航,ORG
538,群創,ORG
538,兆豐金,ORG
538,永豐金,ORG
538,中興電,ORG
538,日月光投控,ORG
538,台新金,ORG
538,彰銀,ORG
538,台積電,ORG
538,元大滬,PERSON
538,富邦恒,PERSON
538,國泰台灣,GPE
538,臺企銀,ORG
538,飛宏,ORG
538,裕隆,ORG
538,三商電,ORG
538,中信,ORG
538,中國,GPE
538,大成鋼,ORG
538,中信金,ORG
538,大亞,ORG
538,聯嘉,ORG
538,亞力,ORG
538,定穎投控,ORG
538,康舒,ORG
538,東陽,PERSON
538,宏達電,ORG
538,陽明,PERSON
538,映泰,ORG
538,元大,ORG
538,華南金,ORG
538,玉山金,ORG
538,毅嘉,ORG
538,永豐餘,ORG
538,王道銀行,ORG
538,永冠,ORG
538,國泰金,ORG
538,第金,ORDINAL
538,布蘭特,GPE
538,華通,ORG
538,佳世達,ORG
538,華邦,ORG
538,中華電,ORG
538,華孚,ORG
538,中環,GPE
538,復華富時,ORG
538,新光金,ORG
538,華新,ORG
538,智原,ORG
538,神達,ORG
538,建準,ORG
538,國泰費城半導體,ORG
538,豐泰,ORG
538,愛普,PERSON
538,中信,ORG
538,中國,GPE
538,鴻海,PERSON
538,中租,ORG
538,技嘉,ORG
538,迅杰,ORG
538,中釉,ORG
538,新光鋼,ORG
538,鳳凰,ORG
538,晶心科,PERSON
538,健和興,ORG
538,卜蜂,ORG
538,東哥,ORG
538,瑞軒,ORG
538,泰山,LOC
539,台積電,ORG
539,股添樂,PERSON
540,百萬,CARDINAL
540,台積電,ORG
540,漢翔,ORG
540,聯發科,ORG
540,裕隆,ORG
540,仁寶,ORG
540,開發金,ORG
540,百萬,CARDINAL
540,技嘉,ORG
540,祥碩,PERSON
540,國泰金,ORG
540,大立,ORG
540,台光,ORG
540,南亞,LOC
541,年月日,DATE
541,臺灣證券交易所證券櫃檯買賣中心公司,ORG
541,年月日,DATE
541,前日,DATE
541,今日,DATE
541,金額仟元,MONEY
541,元大,ORG
541,台灣,GPE
541,布蘭特,GPE
541,台積電,ORG
541,聯電,ORG
541,華航,ORG
541,欣興,ORG
541,廣達,ORG
541,山富,ORG
542,台積電,ORG
542,陳永吉,PERSON
542,年第季歲,DATE
542,臺股,GPE
542,台積電中鋼,ORG
542,聯電,ORG
542,第季,DATE
542,國泰,ORG
542,聯電,ORG
542,臺股,GPE
542,第季,DATE
542,臺股,GPE
542,台積電,ORG
542,中鋼,ORG
542,鴻海聯電,ORG
542,玉山金,ORG
542,元大,ORG
542,台灣,GPE
542,臺股,GPE
542,第季前,DATE
542,臺股,GPE
542,元大台灣元大,ORG
542,台積電,ORG
542,臺股,GPE
542,國泰,ORG
542,台積電,ORG
542,第季,DATE
542,元大台灣元大,ORG
542,高股息,ORG
542,台積電富邦,ORG
542,金兆豐金富邦公司,ORG
542,元大台灣,GPE
542,山金,ORG
542,兆豐金,ORG
542,臺股,GPE
542,今年,DATE
542,第季歲至歲,DATE
542,萬,CARDINAL
542,萬元,MONEY
542,臺股,NORP
542,去年,DATE
542,萬,CARDINAL
542,第季,DATE
542,臺股,GPE
542,兆億元,MONEY
542,臺股,NORP
542,臺股,GPE
542,年內,DATE
543,富邦證券,ORG
543,長榮航,PERSON
543,開發金,ORG
543,中鋼,ORG
543,永豐金,ORG
543,國泰金,ORG
543,南亞,LOC
543,技嘉,ORG
543,寒舍,ORG
543,上海商銀,ORG
543,台光,ORG
543,眾達,PERSON
543,聯發科,ORG
543,華通,ORG
543,永冠,ORG
543,陽明,ORG
543,瑞儀,ORG
543,慧洋,ORG
543,友達,ORG
543,華碩,ORG
543,頡,PERSON
543,富邦金,ORG
543,萬海,ORG
543,大成鋼,ORG
543,遠東,GPE
543,長榮航太,ORG
543,漢翔,ORG
543,瑞昱,ORG
543,亞泥,ORG
543,台塑,ORG
543,聯陽,ORG
543,遠百,ORG
543,華城,GPE
543,緯穎,PERSON
543,緯創,ORG
543,高力,ORG
543,新纖,ORG
543,祥碩,PERSON
543,龍,GPE
543,大聯大,ORG
543,八方雲集,ORG
543,富邦科技,ORG
543,仁寶,ORG
543,英業達,ORG
543,台泥,ORG
543,兆豐金,ORG
543,宏碁,ORG
543,中華電,ORG
543,廣達,ORG
543,金像,ORG
543,南亞科,ORG
543,第金,GPE
543,光寶科,ORG
543,遠傳,LAW
543,聯電,ORG
543,國巨,ORG
543,華新,ORG
543,元大,ORG
543,台積電,ORG
543,麗豐,ORG
543,上緯投控,ORG
543,聯詠,ORG
543,康普,PERSON
543,台玻,ORG
543,永豐餘,ORG
543,智伸科,PERSON
543,啟碁,ORG
543,華經,ORG
543,台灣,GPE
543,瑞鼎,ORG
543,鴻海,ORG
543,勤美,ORG
543,正新,ORG
543,鈺齊,PERSON
543,裕民,ORG
543,泰鼎,ORG
543,新唐,PERSON
543,華邦,ORG
543,中信金,ORG
543,遠雄,ORG
543,新光鋼,ORG
543,儒鴻,PERSON
543,智邦,ORG
543,詮欣,ORG
544,台灣證交所,ORG
544,開發金,ORG
544,華航,ORG
544,台新金,ORG
544,布蘭特,GPE
544,欣興,ORG
544,仁寶,ORG
544,毅嘉,ORG
544,英業達,ORG
544,元大,ORG
544,台灣,GPE
544,華邦,ORG
544,永豐餘,ORG
544,台積電,ORG
544,國票金,ORG
544,新光鋼,ORG
544,彰銀,ORG
544,玉山金,ORG
544,國泰金,ORG
544,第金,ORDINAL
544,國泰智能,ORG
544,富邦金,ORG
544,廣達,ORG
544,艾笛森,ORG
544,復華富時,ORG
544,臺企銀,ORG
544,宏碁,ORG
544,國泰,ORG
544,華南金,ORG
544,富邦,ORG
544,台灣,GPE
544,新光金,ORG
544,乙盛,GPE
544,國泰台灣,GPE
544,飛宏,ORG
544,亞泥,ORG
544,聯嘉,ORG
544,中信電池,ORG
544,中石化,ORG
544,大成鋼,ORG
544,晶豪科,ORG
544,景碩,ORG
544,永冠,ORG
544,瑞軒,ORG
544,國泰費城半導體,ORG
544,南亞,LOC
544,群創,ORG
544,中興電,ORG
544,長榮航,PERSON
544,元大滬,PERSON
544,中信,ORG
544,中國,GPE
544,長榮,PERSON
544,友達,ORG
544,鴻海,PERSON
544,漢翔,ORG
544,華通,ORG
544,華新,ORG
544,啟碁,ORG
544,亞力,ORG
544,台泥,ORG
544,聯電,ORG
544,佳世達,ORG
544,建準,ORG
544,上海商銀,ORG
544,東陽,PERSON
544,大亞,ORG
544,兆豐金,ORG
544,神達,ORG
544,陽明,PERSON
544,華紙,ORG
